appno,fullname,protectedgender,date_first_submitted,fromwhichinstitutiondidyoureceiv,ifyouselectedoutofstateorother,internal_external,positioncategory,signle_race,jobtypesappliedfor,ethnicity2,primary_recruitment_source,days_need_review,days_screening,days_cert_hold,days_candidate_action,days_needs_second_review,days_rec_approved,mean_days_need_review,mean_days_screening,mean_days_cert_hold,mean_days_candidate_action,mean_days_needs_second_review,mean_days_rec_approved,hired,current_pipeline_stage,hired_yn,datecomp,lastaccess
945,Carlos Ferguson,Female,8/24/16,Nile University,,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,,1,,17,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,9/7/16,9/7/16
913,Gregory Hansen,Female,8/24/16,Kodolanyi Janos University College,,External Applications,High School Teaching,White,Business Education,Not Hispanic,Teachers-Teachers,,1,,17,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,9/7/16,9/7/16
746,Lisa Murphy,Female,3/14/16,Merkur Internationale FH Karlsruhe,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,1,2,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,3/19/16,3/19/16
528,Julie Mendoza,Female,8/8/15,Utsunomiya University,Spanish Ministry of Education,External Applications,Elementary School Teaching,Native American,General,Not Hispanic,Teachers-Teachers,2,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/1/16,8/1/16
976,Paul Webb,Female,8/8/15,Institute of Industrial Electronics Engineering,Spanish Ministry of Education,External Applications,Elementary School Teaching,Native American,ELD - English Language Development,Not Hispanic,Teachers-Teachers,2,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/1/16,8/1/16
971,Ernest Weaver,Female,8/8/15,Coker College,Spanish Ministry of Education,External Applications,High School Teaching,Native American,ELD - English Language Development,Not Hispanic,Teachers-Teachers,2,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/1/16,8/1/16
591,Kathy West,Female,8/8/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,Spanish Ministry of Education,External Applications,High School Teaching,Native American,Foreign Language - Spanish,Not Hispanic,Teachers-Teachers,2,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/1/16,8/1/16
723,John Webb,Female,9/7/15,Nile University,,Internal Applications,High School Teaching,Asian/Pacific Islander,Science - General,Not Hispanic,Teachers-Teachers,,,,,,,,,,,,,1,,Yes,1/8/16,1/19/17
820,Shawn Garrett,Female,8/4/15,Kodolanyi Janos University College,,External Applications,Middle School Teaching,Native American,Science,Not Hispanic,Teachers-Teachers,1,0,,,48,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,,No,1/21/16,3/7/16
655,James Bowman,Female,8/2/15,Merkur Internationale FH Karlsruhe,,External Applications,Elementary School Teaching,Black,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,4/14/16,1/18/17
436,Edward Fisher,Female,8/2/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,,External Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,Not Hispanic,Teachers-Teachers,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,4/14/16,1/18/17
48,Denise Thomas,Female,8/6/15,Nile University,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Teachers-Teachers,1,,,,,2,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/6/15,1/16/17
554,Amy Lee,Female,8/6/15,Kodolanyi Janos University College,,External Applications,Elementary School Teaching,White,Art,Not Hispanic,TPS Website,1,,,,,2,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/6/15,1/16/17
793,Julia Russell,Female,8/10/15,Other,Lane College,External Applications,Elementary School Teaching,Black,Computers,Not Hispanic,TPS Website,,1,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
942,Elizabeth Mcdonald,Female,8/10/15,Other,Lane College,External Applications,Elementary School Teaching,Black,Reading Interventionist,Not Hispanic,TPS Website,,1,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
676,Lisa Simpson,Female,8/10/15,Other,Lane College,External Applications,Elementary School Teaching,Black,General,Not Hispanic,TPS Website,,1,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
901,Joan Sims,Female,8/10/15,Other,Lane College,External Applications,High School Teaching,Black,Career Tech,Not Hispanic,TPS Website,,,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
550,John Garcia,Female,8/10/15,Other,Lane College,External Applications,High School Teaching,Black,Reading,Not Hispanic,TPS Website,,,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
908,Bruce Bowman,Female,8/10/15,Other,Lane College,External Applications,High School Teaching,Black,General,Not Hispanic,TPS Website,,,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
292,Philip Gutierrez,Female,8/10/15,Other,Lane College,External Applications,High School Teaching,Black,Business Education,Not Hispanic,TPS Website,,,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
566,Jeremy Stanley,Female,8/10/15,Other,Lane College,External Applications,Middle School Teaching,Black,General,Not Hispanic,TPS Website,,,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
421,Brian Reyes,Female,8/10/15,Other,Lane College,External Applications,Middle School Teaching,Black,TRAICE,Not Hispanic,None Listed,,,,14,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Certified,No,8/27/16,9/23/16
267,Sandra Fuller,Female,4/13/16,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,White,English,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,4/13/16,4/13/16
877,Julia Cooper,Female,4/13/16,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,White,General,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,4/13/16,4/13/16
134,Timothy Fox,Female,4/13/16,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,White,Art,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,4/13/16,4/13/16
535,Robin Fox,Female,4/13/16,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,White,General,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,4/13/16,4/13/16
178,Elizabeth Romero,Female,4/13/16,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,White,Art,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,4/13/16,4/13/16
467,Diane Crawford,Female,8/7/15,Other,east central university,Internal Applications,Middle School Teaching,White,Family/Consumer Science,Not Hispanic,University Job Fair,,,,,,,,,,,,,1,,Yes,3/23/16,3/23/16
996,Daniel Harper,Female,10/20/15,Other,,External Applications,Elementary School Teaching,No Race Provided,General,Not Hispanic,University Job Fair,,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Candidate Action Needed,No,7/21/16,7/25/16
82,Randy Ruiz,Female,10/20/15,Other,,External Applications,Elementary School Teaching,No Race Provided,Gifted and Talented,Not Hispanic,University Job Fair,,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Candidate Action Needed,No,7/21/16,7/25/16
767,Craig Hansen,Female,10/20/15,Other,,External Applications,High School Teaching,No Race Provided,ELD - English Language Development,Not Hispanic,University Job Fair,,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Candidate Action Needed,No,7/21/16,7/25/16
403,Pamela Allen,Female,10/20/15,Other,,External Applications,High School Teaching,No Race Provided,Business Education,Not Hispanic,TPS Website,,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Candidate Action Needed,No,7/21/16,7/25/16
7,Carl Parker,Female,10/20/15,Other,,External Applications,High School Teaching,No Race Provided,Career Tech,Not Hispanic,TPS Website,,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Candidate Action Needed,No,7/21/16,7/25/16
180,Jean Greene,Female,10/20/15,Other,,External Applications,High School Teaching,No Race Provided,Foreign Language - French,Not Hispanic,TPS Website,,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Candidate Action Needed,No,7/21/16,7/25/16
282,Ruby Ellis,Female,10/20/15,Other,,External Applications,Middle School Teaching,No Race Provided,Foreign Language - French,Not Hispanic,TPS Website,,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Candidate Action Needed,No,7/21/16,7/25/16
829,Kathy Little,Female,8/5/15,Out of State,University of Nevada,External Applications,High School Teaching,White,General,Not Hispanic,Community Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,7/21/16,9/8/16
480,Andrea King,Female,8/5/15,Out of State,University of Nevada,External Applications,High School Teaching,White,Mathematics,Not Hispanic,Community Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,7/21/16,9/8/16
523,Carolyn Tucker,Female,8/5/15,Out of State,University of Nevada,External Applications,High School Teaching,White,Special Education,Not Hispanic,Community Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,7/21/16,9/8/16
66,Sandra Spencer,Female,8/5/15,Out of State,University of Nevada,External Applications,Middle School Teaching,White,TRAICE,Not Hispanic,Community Job Fair,0,,,,8,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,7/21/16,9/8/16
666,Jean Ruiz,Female,8/5/15,Out of State,University of Nevada,External Applications,Middle School Teaching,White,Special Education,Not Hispanic,Current TPS Employee (Please type the employee's name below),0,,,,8,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,7/21/16,9/8/16
655,Joyce Burton,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,Black,General,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
486,Maria Collins,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
954,Clarence Morales,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Black,Science - Earth Science,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
840,Sara Martinez,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Black,Science - Physical Science,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
91,Ruth Simpson,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Black,Mathematics,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
978,Nicholas Ford,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Black,Science - General,Not Hispanic,Teachers-Teachers,1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
892,Eric Mills,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Black,General,Not Hispanic,Teachers-Teachers,1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
504,Jesse White,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,Black,Mathematics,Not Hispanic,Teachers-Teachers,1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
819,David Howell,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,Black,Science,Not Hispanic,Teachers-Teachers,1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
657,Larry Hudson,Male,12/22/15,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,Black,Physical Education,Not Hispanic,Teachers-Teachers,1,,,,29,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,12/22/15,12/29/16
382,Ronald Lee,Female,8/10/15,Out of State,Southwest Texas State Univ.,External Applications,Elementary School Teaching,White,General,Not Hispanic,Teachers-Teachers,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,7/7/16,7/7/16
448,Jennifer Lewis,Female,8/10/15,Out of State,Southwest Texas State Univ.,External Applications,Elementary School Teaching,White,Art,Not Hispanic,Teachers-Teachers,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,7/7/16,7/7/16
570,Christina Weaver,Female,8/10/15,Out of State,Southwest Texas State Univ.,External Applications,High School Teaching,White,Art,Not Hispanic,Word of Mouth,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,7/7/16,7/7/16
166,Eugene Turner,Female,8/10/15,Out of State,Southwest Texas State Univ.,External Applications,Middle School Teaching,White,Art,Not Hispanic,Word of Mouth,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,7/7/16,7/7/16
378,Dennis Price,Male,8/5/15,Other,N/A,External Applications,Elementary School Teaching,Black,Computers,Not Hispanic,None Listed,1,0,,,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/1/16,8/1/16
140,Nancy Romero,Male,8/5/15,Other,N/A,External Applications,Middle School Teaching,Black,General,Not Hispanic,None Listed,1,0,,,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/1/16,8/1/16
699,Kenneth Rogers,Male,8/5/15,Northeastern State University,,External Applications,Elementary School Teaching,Native American,Special Education,Chose No Response,None Listed,0,1,,,1,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
616,Denise Willis,Male,8/5/15,Northeastern State University,,External Applications,High School Teaching,Native American,Social Studies - History,Chose No Response,None Listed,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
337,Rebecca Gomez,Male,8/5/15,Northeastern State University,,External Applications,High School Teaching,Native American,General,Chose No Response,None Listed,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
593,Adam Moore,Male,8/5/15,Northeastern State University,,External Applications,High School Teaching,Native American,Special Education,Chose No Response,None Listed,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
137,Brandon Jenkins,Male,8/5/15,Northeastern State University,,External Applications,Middle School Teaching,Native American,Reading,Chose No Response,TPS Website,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
483,Ralph Mcdonald,Male,8/5/15,Northeastern State University,,External Applications,Middle School Teaching,Native American,Social Studies,Chose No Response,TPS Website,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
876,Howard Harper,Female,7/20/16,Northeastern State University,,External Applications,Elementary School Teaching,Asian/Pacific Islander,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/20/16,7/20/16
397,Dennis Hawkins,Female,7/20/16,Northeastern State University,,External Applications,Elementary School Teaching,Asian/Pacific Islander,General,Not Hispanic,TPS Website,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/20/16,7/20/16
